datetime,open_aapl,high_aapl,low_aapl,close_aapl,volume_aapl,Symbol_aapl,open_msft,high_msft,low_msft,close_msft,volume_msft,Symbol_msft,time
2024-02-27 15:45:00,182.50011,182.75,182.355,182.63,4675816,AAPL,406.59,407.85001,406.54001,226.1745340609731,1707866,MSFT,15:45:00
2024-02-26 15:45:00,181.12,181.47,181.075,181.14,2875711,AAPL,407.47,408.01999,407.35999,226.13569785858826,1181005,MSFT,15:45:00
2024-02-23 15:45:00,182.575,182.82001,182.23,182.50999,4046066,AAPL,410.03,410.85001,409.84,227.71178838120898,1427110,MSFT,15:45:00
2024-02-22 15:45:00,184.37,184.57001,184.17999,184.37,4934295,AAPL,411.51001,412.06,411.245,228.43878233322582,2338126,MSFT,15:45:00
2024-02-21 15:45:00,181.96001,182.39,181.88,182.33,3005522,AAPL,400.20999,402.29001,399.92999,223.18885255044884,1606896,MSFT,15:45:00
2024-02-20 15:45:00,181.3,181.66,181.06,181.61,4533797,AAPL,401.14001,402.98999,401.10001,223.6106121544563,1552743,MSFT,15:45:00
2024-02-16 15:45:00,182.03999,182.31,181.66499,182.28999,3509325,AAPL,403.89999,404.20001,403.44,224.23772414440936,1522817,MSFT,15:45:00
2024-02-15 15:45:00,182.27,184.49001,182.24001,183.95,10545392,AAPL,406.35001,407.20001,405.59,225.6750687545088,2538747,MSFT,15:45:00
2024-02-14 15:45:00,183.845,184.27,183.73,184.02,4294738,AAPL,408.54999,409.84,408.48001,227.0902315553867,2100456,MSFT,15:45:00
2024-02-13 15:45:00,184.405,185.2,184.28,185.03,5040614,AAPL,406.19,406.81,405.61401,225.61957260934608,2507973,MSFT,15:45:00
2024-02-12 15:45:00,187.125,187.45,186.88,187.17999,3698777,AAPL,415.10501,415.84,414.75,230.4477427881156,1780561,MSFT,15:45:00
2024-02-09 15:45:00,188.81,188.91,188.57001,188.82001,3013966,AAPL,420.48001,420.82001,419.98001,233.4112369398038,1390613,MSFT,15:45:00
2024-02-08 15:45:00,188.295,188.42,188.07001,188.34,3379994,AAPL,413.76999,414.25,413.29999,229.83727964171138,1317619,MSFT,15:45:00
2024-02-07 15:45:00,189.09,189.42,189.06,189.41,3466311,AAPL,413.815,414.29999,413.60001,229.78733866067947,1411551,MSFT,15:45:00
2024-02-06 15:45:00,188.33,189.31,188.295,189.28999,3701801,AAPL,404.10999,405.60999,403.32001,225.02021979120346,1356039,MSFT,15:45:00
2024-02-05 15:45:00,188.06,188.295,187.64,187.67,4041793,AAPL,404.88,406.23999,404.88,225.13121763114336,1930818,MSFT,15:45:00
2024-02-02 15:45:00,186.42,186.89,185.83,185.84,5530802,AAPL,411.29999,412.64999,410.87,228.15019682876525,2051785,MSFT,15:45:00
2024-02-01 15:45:00,186.815,186.95,186.36,186.89,5000577,AAPL,403.89001,404.10001,402.94,224.0934286173718,2069436,MSFT,15:45:00
2024-01-31 15:45:00,185.11,185.32001,184.35001,184.36,4866895,AAPL,398.63,399.20001,397.20999,220.56943449876937,3511961,MSFT,15:45:00
2024-01-30 15:45:00,187.95,188.105,187.85001,187.98,3462061,AAPL,409.01001,409.42899,408.23001,226.7572546844105,2264886,MSFT,15:45:00
2024-01-29 15:45:00,192.03,192.035,191.39,191.78,3770095,AAPL,409.82001,409.98001,409.39999,227.37880596061825,1712474,MSFT,15:45:00
2024-01-26 15:45:00,192.11,192.59,191.94,192.37,5127070,AAPL,403.48999,404.35001,403.35999,224.15447992666532,1385288,MSFT,15:45:00
2024-01-25 15:45:00,193.845,194.2,193.75999,194.19,3576684,AAPL,403.89001,405.09,403.85001,224.80933443958517,1649442,MSFT,15:45:00
2024-01-24 15:45:00,195.03999,195.07001,194.34,194.50999,3620345,AAPL,403.54001,403.63501,402.0,223.41083713109964,1708540,MSFT,15:45:00
2024-01-23 15:45:00,194.8577,195.25,194.6599,195.16,3645481,AAPL,398.51999,399.38,398.35071,221.36857898911225,1754012,MSFT,15:45:00
2024-01-22 15:45:00,193.72,193.89999,193.46001,193.87,3664355,AAPL,396.905,397.22,396.36499,220.04221557010916,1333623,MSFT,15:45:00
2024-01-19 15:45:00,191.41,191.82001,191.32001,191.58,3995087,AAPL,397.64001,398.66,397.63,221.24093230562352,2367492,MSFT,15:45:00
2024-01-18 15:45:00,188.72,188.89999,188.50999,188.73,4877045,AAPL,392.89001,393.98999,392.83499,218.56601810878132,2419316,MSFT,15:45:00
2024-01-17 15:45:00,182.53,182.92999,182.48,182.66,3106628,AAPL,388.76001,389.82001,388.70999,216.1019837139429,2076146,MSFT,15:45:00
2024-01-16 15:45:00,183.36501,183.63,183.24001,183.61,3273881,AAPL,389.72,390.38,389.54001,216.5848001768584,1369554,MSFT,15:45:00
2024-01-12 15:45:00,185.67999,185.98,185.565,185.92,3339218,AAPL,388.01999,388.67999,387.98999,215.55257742644667,1861535,MSFT,15:45:00
2024-01-11 15:45:00,185.42,185.77,185.32001,185.58,3514943,AAPL,384.38,385.09,384.17001,213.4326246812315,1676286,MSFT,15:45:00
2024-01-10 15:45:00,185.73,186.27,185.27,186.14,4546567,AAPL,382.23999,383.12,381.32001,212.42258928965583,2159309,MSFT,15:45:00
2024-01-09 15:45:00,184.64,185.14999,184.41,185.11,5040905,AAPL,374.95999,375.79999,374.29999,208.54341429239753,1977996,MSFT,15:45:00
2024-01-08 15:45:00,185.21001,185.60001,184.91,185.55,5144353,AAPL,374.53,375.20001,374.0,207.92741263070607,2969196,MSFT,15:45:00
2024-01-05 15:45:00,180.7,181.25999,180.67999,181.17,4558827,AAPL,367.31,368.01999,367.10001,204.07042499228388,1636025,MSFT,15:45:00
2024-01-04 15:45:00,182.145,182.24001,181.42999,181.92,5699462,AAPL,368.32001,368.57001,367.17001,204.19807167577258,2451219,MSFT,15:45:00
2024-01-03 15:45:00,184.22,184.38,183.75,184.25,3617118,AAPL,370.69,370.9325,369.5,205.66871952258415,1824249,MSFT,15:45:00
2024-01-02 15:45:00,184.855,185.64,184.72,185.52499,6636765,AAPL,369.70999,371.20001,369.70499,205.74086451129565,2400110,MSFT,15:45:00
2023-12-29 15:45:00,192.505,193.13,192.02,192.52,6241251,AAPL,376.00641,376.84,375.31091,208.65441213233746,2695380,MSFT,15:45:00
2023-12-28 15:45:00,193.73,193.8597,193.17,193.58,4261476,AAPL,376.26999,376.29999,375.17999,208.24928472303523,2148599,MSFT,15:45:00
2023-12-27 15:45:00,192.905,193.22,192.73,193.17,4419742,AAPL,373.37,374.20001,373.14001,207.5944357597299,1288171,MSFT,15:45:00
2023-12-26 15:45:00,193.25,193.25,192.92,193.03999,2546826,AAPL,374.76099,374.95001,373.60001,207.92185746657532,1080462,MSFT,15:45:00
2023-12-22 15:45:00,193.655,193.82001,193.485,193.53,3237315,AAPL,374.25,374.67001,374.19,207.89134013635032,1166020,MSFT,15:45:00
2023-12-21 15:45:00,194.7,194.98,194.58,194.67999,3414950,AAPL,372.95001,373.82999,372.92999,207.30030619036756,1474265,MSFT,15:45:00
2023-12-20 15:45:00,195.49001,195.75,194.84,194.84,5135553,AAPL,372.0,372.51999,370.53,205.63542183548654,2343991,MSFT,15:45:00
2023-12-19 15:45:00,196.39,196.95,196.325,196.92999,2978895,AAPL,372.35999,373.26001,371.95001,207.13658701252308,1798299,MSFT,15:45:00
2023-12-18 15:45:00,196.07001,196.44,195.78,195.8623,3929459,AAPL,372.39999,372.82999,372.26001,206.77864242583817,1421239,MSFT,15:45:00
2023-12-15 15:45:00,198.03,198.2,197.0,197.12,7413217,AAPL,370.54001,372.39999,367.20999,204.6531289668777,6597045,MSFT,15:45:00
2023-12-14 15:45:00,197.81,198.16,197.56,198.14,5340118,AAPL,365.79001,366.26999,364.92999,203.08814877251857,4333635,MSFT,15:45:00
2023-12-13 15:45:00,197.095,197.89,196.94,197.87,5863419,AAPL,372.12,374.32001,371.85999,207.6915484641501,4042235,MSFT,15:45:00
2023-12-12 15:45:00,194.34,194.72,194.21001,194.67,3882227,AAPL,373.10001,374.42001,372.92001,207.74426980205465,2515852,MSFT,15:45:00
2023-12-11 15:45:00,192.985,193.31,192.895,193.17999,3701580,AAPL,370.20999,371.60001,370.04999,206.057181439494,1930804,MSFT,15:45:00
2023-12-08 15:45:00,195.7,195.99001,195.64999,195.72,3683763,AAPL,373.54999,374.45999,373.45999,207.72762095850584,1627360,MSFT,15:45:00
2023-12-07 15:45:00,194.09,194.35001,194.00999,194.24001,3207067,AAPL,370.85999,371.38,370.57999,205.8074598854909,1521939,MSFT,15:45:00
2023-12-06 15:45:00,192.44501,192.535,192.11,192.31,3900260,AAPL,369.57001,369.64001,368.41,204.65868413100847,1973237,MSFT,15:45:00
2023-12-05 15:45:00,192.895,193.53999,192.87,193.5,4894993,AAPL,371.965,372.63,371.82999,206.76199358228936,2332414,MSFT,15:45:00
2023-12-04 15:45:00,189.435,189.66,189.16,189.45,3709294,AAPL,369.2301,369.51999,368.79999,204.9306096926912,2416572,MSFT,15:45:00
2023-12-01 15:45:00,191.03101,191.38,190.88161,191.25999,4101662,AAPL,374.41,374.91,373.70001,207.79976594721734,2317125,MSFT,15:45:00
2023-11-30 15:45:00,189.48,190.2,189.2001,189.98,5689960,AAPL,377.0,379.32001,376.62,210.18609463959896,3465260,MSFT,15:45:00
2023-11-29 15:45:00,189.405,189.44501,189.14999,189.355,3019534,AAPL,379.04999,379.35999,378.54001,210.2970924795389,1485440,MSFT,15:45:00
2023-11-28 15:45:00,189.99001,190.39999,189.95,190.39,3772843,AAPL,381.005,382.76001,380.94,212.38375308727097,1890797,MSFT,15:45:00
2023-11-27 15:45:00,189.89999,189.97,189.605,189.77,3520783,AAPL,378.99109,379.04999,378.39999,210.11118594285836,1911068,MSFT,15:45:00
2023-11-22 15:45:00,191.53999,191.6315,191.22,191.3,2429336,AAPL,377.67999,378.29001,377.66,209.70883334081427,1080546,MSFT,15:45:00
2023-11-21 15:45:00,190.435,190.73,190.28999,190.66,4259265,AAPL,372.54501,373.25,372.48999,207.03947430810288,1786566,MSFT,15:45:00
2023-11-20 15:45:00,191.845,191.845,191.16,191.491,3744418,AAPL,377.82001,378.04999,377.20001,209.55898819926045,2711910,MSFT,15:45:00
2023-11-17 15:45:00,189.71001,189.92,189.52,189.71001,3342908,AAPL,368.34,370.37,367.30011,205.2913457354778,6264085,MSFT,15:45:00
2023-11-16 15:45:00,189.75999,189.87,189.52,189.76891,4207691,AAPL,375.51999,376.35001,375.47,208.7765036516954,2268187,MSFT,15:45:00
2023-11-15 15:45:00,188.19,188.23,187.78,188.09,4389291,AAPL,369.95999,370.07001,369.22,205.14149504430947,2252250,MSFT,15:45:00
2023-11-14 15:45:00,187.87,187.94501,187.21001,187.44,5085702,AAPL,371.14999,371.32999,369.70001,205.51333031612862,2224545,MSFT,15:45:00
2023-11-13 15:45:00,184.91,185.00999,184.6105,184.77,3188730,AAPL,366.73999,367.11581,366.29999,203.48216585355922,1613532,MSFT,15:45:00
2023-11-10 15:45:00,186.11,186.565,186.0925,186.34,7171482,AAPL,369.66,370.10001,369.32999,205.06935005559797,2321424,MSFT,15:45:00
2023-11-09 15:45:00,181.92,182.48,181.8399,182.44,3641489,AAPL,360.92999,361.29001,360.362,200.19678851031279,1588926,MSFT,15:45:00
2023-11-08 15:45:00,182.92999,183.00999,182.7543,182.89,3720062,AAPL,362.39999,363.34,362.25,201.57865362409308,1613555,MSFT,15:45:00
2023-11-07 15:45:00,182.09,182.14,181.55,181.88,6285219,AAPL,361.78989,361.89001,359.94,200.06360331153684,2250317,MSFT,15:45:00
2023-11-06 15:45:00,178.86,179.33,178.7,179.28999,4852525,AAPL,355.10001,356.67001,355.07999,197.92145765787112,1739220,MSFT,15:45:00
2023-11-03 15:45:00,176.16,176.82001,176.10001,176.63,5179786,AAPL,353.53989,353.53989,352.60999,195.79594974852515,1945028,MSFT,15:45:00
2023-11-02 15:45:00,177.295,177.78,177.17,177.78,6174967,AAPL,348.03,348.82999,347.98001,193.3485641972355,1975081,MSFT,15:45:00
2023-11-01 15:45:00,173.85001,174.23,173.755,173.91,4917513,AAPL,346.76001,346.97,345.67999,192.05551511417363,2239126,MSFT,15:45:00
2023-10-31 15:45:00,170.60001,170.89999,170.5,170.78999,3568798,AAPL,337.89999,338.44,337.35001,187.65467080277145,1821715,MSFT,15:45:00
2023-10-30 15:45:00,170.19501,170.48,170.035,170.24001,3791976,AAPL,337.57001,337.98001,337.06,187.2162512559861,1566880,MSFT,15:45:00
2023-10-27 15:45:00,167.53,168.34,167.50999,168.285,4513740,AAPL,328.79999,329.98999,328.78,183.03739152523474,2058954,MSFT,15:45:00
2023-10-26 15:45:00,166.46001,167.145,166.375,166.75999,5939476,AAPL,327.84,328.70001,327.32559,181.93856230139872,2618546,MSFT,15:45:00
2023-10-25 15:45:00,171.095,171.42999,170.86,171.09,4896136,AAPL,340.25,340.92001,339.94,189.05872327538776,3612513,MSFT,15:45:00
2023-10-24 15:45:00,173.53,173.66,173.23,173.39,3206126,AAPL,331.51999,331.62,330.53,183.5757041333129,2558320,MSFT,15:45:00
2023-10-23 15:45:00,172.98,173.25999,172.75999,172.96001,3562468,AAPL,329.76001,330.29001,329.07001,182.6711114175464,1641805,MSFT,15:45:00
2023-10-20 15:45:00,173.185,173.32001,172.8,172.84,4915753,AAPL,326.76001,327.10001,326.37399,181.29063925700967,2620603,MSFT,15:45:00
2023-10-19 15:45:00,175.34821,175.88,175.19,175.45,3828437,AAPL,331.20999,332.44,330.91,183.8309808514468,1961602,MSFT,15:45:00
2023-10-18 15:45:00,175.59,175.91,175.11,175.78101,4625509,AAPL,329.78,330.56,328.29999,183.15948304459266,2889287,MSFT,15:45:00
2023-10-17 15:45:00,176.545,177.3,176.53,177.14,4437266,AAPL,330.82999,332.1275,330.63,184.2860547913955,1801671,MSFT,15:45:00
2023-10-16 15:45:00,178.625,179.0,178.39999,178.675,5404156,AAPL,333.19,333.53,332.22,184.6134764982409,2451358,MSFT,15:45:00
2023-10-13 15:45:00,178.61,179.09,178.59,178.87,4047663,AAPL,327.17999,328.57999,327.17499,181.84422440423663,1766533,MSFT,15:45:00
2023-10-12 15:45:00,180.47,180.815,180.41,180.71001,3633074,AAPL,331.25,331.67001,330.92001,183.7976831643492,1276568,MSFT,15:45:00
2023-10-11 15:45:00,179.425,179.85001,179.36,179.75,4483983,AAPL,331.965,332.82001,331.92001,184.49138497888296,2246346,MSFT,15:45:00
2023-10-10 15:45:00,178.63,178.67999,178.12,178.41,4201290,AAPL,329.23001,329.42999,328.25,182.2437966494081,1763755,MSFT,15:45:00
2023-10-09 15:45:00,178.8,179.05,178.75999,178.99001,3409101,AAPL,329.56,330.04001,329.20999,183.05957888407076,1257711,MSFT,15:45:00
2023-10-06 15:45:00,177.755,177.92,177.39999,177.49001,5420215,AAPL,328.5,328.67999,327.09,181.60004136552075,2369103,MSFT,15:45:00
2023-10-05 15:45:00,174.92999,175.21001,174.84,174.98,3411919,AAPL,319.01999,319.91,318.745,177.23803880611794,2074233,MSFT,15:45:00
2023-10-04 15:45:00,173.94,173.98,173.37,173.64,6016376,AAPL,319.70001,320.04001,318.64999,177.00496054604915,2172017,MSFT,15:45:00
2023-10-03 15:45:00,172.08501,172.52,172.02,172.46001,4447750,AAPL,312.07999,313.51999,312.01001,173.89717641693787,2039178,MSFT,15:45:00
2023-10-02 15:45:00,172.94,173.78,172.75,173.75,4815686,AAPL,320.10999,321.888,320.01001,178.59214474808786,2325344,MSFT,15:45:00
2023-09-29 15:45:00,170.98,171.92,170.75999,171.22,4827370,AAPL,316.12,317.88,315.172,175.20687434354858,2655822,MSFT,15:45:00
2023-09-28 15:45:00,170.8205,170.9657,170.44,170.69,3882275,AAPL,313.45999,314.03,312.81,174.0747640814585,1367626,MSFT,15:45:00
2023-09-27 15:45:00,169.99001,170.46001,169.75999,170.42999,5887556,AAPL,312.19,312.99551,311.87,173.6085853628628,1211656,MSFT,15:45:00
2023-09-26 15:45:00,172.26759,172.33,171.81,171.89999,6537811,AAPL,310.73999,312.42999,310.57001,173.2256730604692,2528686,MSFT,15:45:00
2023-09-25 15:45:00,175.485,176.14999,175.37,176.09,3160715,AAPL,316.64001,317.63,316.2229,176.25576258635266,1400989,MSFT,15:45:00
2023-09-22 15:45:00,174.98,175.16,174.62,174.74001,4852384,AAPL,317.70001,317.81,316.14999,175.93387384517996,2104607,MSFT,15:45:00
2023-09-21 15:45:00,174.38,174.46001,173.86,173.92999,4826076,AAPL,321.25809,321.76001,319.5,177.33238780250906,2780384,MSFT,15:45:00
2023-09-20 15:45:00,175.66,176.12,175.39999,175.49001,5290402,AAPL,322.14999,322.5,320.51001,178.00944077349402,2268060,MSFT,15:45:00
2023-09-19 15:45:00,179.31,179.44,179.02,179.09,3128488,AAPL,328.78,329.39001,328.41,182.37698184818404,1512758,MSFT,15:45:00
2023-09-18 15:45:00,178.10001,178.2755,177.77499,177.98,4468588,AAPL,327.57001,329.32001,327.49411,182.63781928006327,1473721,MSFT,15:45:00
2023-09-15 15:45:00,174.71001,175.12,174.63,174.96001,5751161,AAPL,330.67999,330.98001,330.04999,183.2538153921402,1966347,MSFT,15:45:00
2023-09-14 15:45:00,175.77,175.86,175.58,175.67999,3795636,AAPL,338.73001,339.23001,338.32999,187.95433888742096,1593550,MSFT,15:45:00
2023-09-13 15:45:00,174.8799,175.0,173.98,174.16,9162062,AAPL,335.32001,336.42999,335.14499,186.42265638015945,1454482,MSFT,15:45:00
2023-09-12 15:45:00,175.95,176.46001,175.7115,176.31,6346067,AAPL,332.45001,333.10999,331.48001,184.10846157726033,2111893,MSFT,15:45:00
2023-09-11 15:45:00,179.67999,179.71001,179.16,179.38,4273743,AAPL,338.04999,338.17999,337.54999,187.55476664224955,1517258,MSFT,15:45:00
2023-09-08 15:45:00,178.00999,178.34,177.78999,178.19,4585830,AAPL,333.64999,334.5,333.60999,185.52360772929467,1616112,MSFT,15:45:00
2023-09-07 15:45:00,177.94,178.14,177.53999,177.56,7104051,AAPL,330.3252,331.01001,329.92001,183.0928876703974,2008445,MSFT,15:45:00
2023-09-06 15:45:00,182.14999,183.02,181.95,182.89,8374692,AAPL,332.01001,333.29001,331.98999,184.73001840308257,1513594,MSFT,15:45:00
2023-09-05 15:45:00,189.92999,189.98,189.52,189.69,3099703,AAPL,334.19,334.29999,333.28,185.12403548412325,1263317,MSFT,15:45:00
2023-09-01 15:45:00,189.07001,189.53999,188.94,189.47,3555269,AAPL,328.07999,328.73999,327.85001,182.39363069173288,985919,MSFT,15:45:00
2023-08-31 15:45:00,189.12,189.12,187.75,187.87,7241151,AAPL,328.64001,328.98001,327.66,181.8886157707523,1840624,MSFT,15:45:00
2023-08-30 15:45:00,187.46001,187.78999,187.32001,187.67,5298748,AAPL,328.69,329.07001,328.01999,182.43248354296128,1192123,MSFT,15:45:00
2023-08-29 15:45:00,184.78999,184.89999,183.86,184.12,6883262,AAPL,328.03,328.54999,327.5,182.24933516469534,1759921,MSFT,15:45:00
2023-08-28 15:45:00,180.16499,180.59,179.92999,180.21001,4366258,AAPL,323.1474,324.07001,323.0,179.66321480011345,1351487,MSFT,15:45:00
2023-08-25 15:45:00,179.078,179.145,178.44,178.60001,4204056,AAPL,323.34,323.54001,322.26999,179.2469937113932,1546671,MSFT,15:45:00
2023-08-24 15:45:00,176.36,176.67,176.00999,176.33,5226971,AAPL,320.72,321.31,319.95999,177.57657084122494,2193501,MSFT,15:45:00
2023-08-23 15:45:00,181.44,181.47,181.0,181.14,4194704,AAPL,327.79001,328.01001,326.66,181.47794984616283,1412033,MSFT,15:45:00
2023-08-22 15:45:00,177.14999,177.46001,177.08,177.22,3439069,AAPL,321.60001,322.5,321.45999,178.94732562674366,1333961,MSFT,15:45:00
2023-08-21 15:45:00,176.07001,176.10001,175.698,175.8,3141129,AAPL,322.42001,322.76001,321.51001,178.61988727105467,1560119,MSFT,15:45:00
2023-08-18 15:45:00,174.78,175.10001,174.14999,174.49001,5045595,AAPL,317.23001,318.38,315.85999,175.65639311936647,2222319,MSFT,15:45:00
2023-08-17 15:45:00,173.855,174.89,173.74001,173.99001,5064722,AAPL,316.45999,317.92999,316.20999,175.8561847915667,1853586,MSFT,15:45:00
2023-08-16 15:45:00,177.045,177.125,176.5,176.55859,3906483,AAPL,321.07001,321.29001,320.26999,177.78744509361417,1502011,MSFT,15:45:00
2023-08-15 15:45:00,177.14,177.72,177.13,177.48,3540883,AAPL,321.26001,322.16,321.23001,178.63654721383253,1347472,MSFT,15:45:00
2023-08-14 15:45:00,179.13,179.52,178.89999,179.50999,3077297,AAPL,323.45499,324.04001,322.79999,179.8241591706998,1330158,MSFT,15:45:00
2023-08-11 15:45:00,178.045,178.07001,177.66991,177.86,4126155,AAPL,321.35001,321.44,320.59,178.1925725029164,1972899,MSFT,15:45:00
2023-08-10 15:45:00,177.82001,178.11,177.72,178.00999,3343184,AAPL,322.51999,323.38379,322.32999,179.22480635255718,1109686,MSFT,15:45:00
2023-08-09 15:45:00,178.75,178.75999,177.99001,178.17999,4831399,AAPL,324.0,324.0,322.09,178.8252341073857,2403089,MSFT,15:45:00
2023-08-08 15:45:00,180.0164,180.27,179.8,179.8,4376029,AAPL,325.63,326.39999,325.60999,180.93963723808463,1513827,MSFT,15:45:00
2023-08-07 15:45:00,178.64,179.22,178.44,178.8,7399149,AAPL,329.63,330.26001,329.32999,183.1983192469775,1150933,MSFT,15:45:00
2023-08-04 15:45:00,182.25,182.5,181.92,182.0,8710816,AAPL,327.62659,327.95001,327.23999,181.9163582937191,1659930,MSFT,15:45:00
2023-08-03 15:45:00,191.07001,191.73,190.99001,191.0099,5487654,AAPL,327.01999,327.63,326.57999,181.27815262434805,1337433,MSFT,15:45:00
2023-08-02 15:45:00,192.78,192.98,192.34,192.59,4234510,AAPL,327.69,328.32001,327.5,181.75543057197635,2285278,MSFT,15:45:00
2023-08-01 15:45:00,195.78999,195.99001,195.5,195.60001,3136038,AAPL,336.73999,337.35001,336.29999,186.6668283196463,1542663,MSFT,15:45:00
2023-07-31 15:45:00,196.035,196.49001,195.78999,196.49001,4054533,AAPL,334.35999,336.0,334.14001,186.46704774667512,2177548,MSFT,15:45:00
2023-07-28 15:45:00,195.52,195.95,195.42,195.84,4413242,AAPL,338.23999,338.60001,337.70999,187.7712127076131,2014177,MSFT,15:45:00
2023-07-27 15:45:00,192.83501,193.56,192.55,193.23,3941763,AAPL,329.62,331.26001,329.04999,183.5368512820845,2943986,MSFT,15:45:00
2023-07-26 15:45:00,194.75999,194.85001,193.86,194.52,3871711,AAPL,337.79001,338.01001,336.54001,187.5381177987007,3198602,MSFT,15:45:00
2023-07-25 15:45:00,194.22,194.28999,193.60001,193.63,3254857,AAPL,350.07999,351.89001,349.62,194.76372699811344,4333156,MSFT,15:45:00
2023-07-24 15:45:00,192.44,192.78999,192.25,192.735,2508142,AAPL,344.56,345.26001,344.29999,191.52274102138264,1456368,MSFT,15:45:00
2023-07-21 15:45:00,192.30499,192.42,191.23,191.92999,6858751,AAPL,341.95499,346.01001,339.82999,190.78464784033324,8341844,MSFT,15:45:00
2023-07-20 15:45:00,193.21001,193.39999,193.005,193.14,4584704,AAPL,346.87,347.35001,346.34,192.50502834037698,2712814,MSFT,15:45:00
2023-07-19 15:45:00,195.23,195.3958,194.92999,195.08501,3215177,AAPL,355.39001,355.91,354.81,197.0168704917191,2056083,MSFT,15:45:00
2023-07-18 15:45:00,194.10001,194.33,193.53999,193.73,5520869,AAPL,360.48001,361.28,359.45999,199.522510346586,4783927,MSFT,15:45:00
2023-07-17 15:45:00,194.13,194.25,193.7,193.98,4896889,AAPL,345.45999,345.95001,344.95001,191.87236673590766,2206691,MSFT,15:45:00
2023-07-14 15:45:00,190.42,190.74001,190.25999,190.73,3747777,AAPL,344.66,345.42001,344.31,191.66703654842019,1749159,MSFT,15:45:00
2023-07-13 15:45:00,190.88,191.08,190.53,190.53999,3415468,AAPL,343.70999,343.72,342.56,190.1797398580598,1386552,MSFT,15:45:00
2023-07-12 15:45:00,189.95,189.96001,189.57001,189.81,4132851,AAPL,337.715,337.79999,336.94,187.24954339346922,2022014,MSFT,15:45:00
2023-07-11 15:45:00,187.47,188.27,187.46001,188.05051,4722888,AAPL,331.54999,332.73001,331.45999,184.5080338224318,2001169,MSFT,15:45:00
2023-07-10 15:45:00,188.28,188.78999,188.245,188.63,4412945,AAPL,330.41,331.89001,330.39001,184.16950178732478,2130925,MSFT,15:45:00
2023-07-07 15:45:00,191.59,191.67999,190.60001,190.71001,4861504,AAPL,338.06,338.29999,337.0,187.12745187411124,1827290,MSFT,15:45:00
2023-07-06 15:45:00,191.55,192.02,191.48,191.78,4005166,AAPL,340.82001,341.64999,340.67001,189.39168904713495,1595783,MSFT,15:45:00
2023-07-05 15:45:00,191.375,191.4899,191.235,191.32001,2811538,AAPL,338.14999,338.67001,337.79999,187.66576448218947,1288524,MSFT,15:45:00
2023-07-03 15:45:00,192.36,192.44,192.36,192.36,0,AAPL,337.94,338.09,337.67,187.48262720315253,0,MSFT,15:45:00
2023-06-30 15:45:00,193.655,194.48,193.55,193.8,9693108,AAPL,341.10999,341.5,340.25,188.8478379237695,2419920,MSFT,15:45:00
2023-06-29 15:45:00,189.25999,189.62,189.17,189.59,4108453,AAPL,334.06,335.28,334.01001,185.9120862950481,1580083,MSFT,15:45:00
2023-06-28 15:45:00,188.71001,189.28999,188.62,189.28,4702315,AAPL,334.39999,335.95001,334.34,186.40600753661067,1720652,MSFT,15:45:00
2023-06-27 15:45:00,188.25,188.345,187.96001,188.03999,3632258,AAPL,335.26999,335.54999,334.31,185.6512544127834,1777097,MSFT,15:45:00
2023-06-26 15:45:00,185.97,185.98,185.23,185.3,5299982,AAPL,329.23999,329.75,328.48999,182.38807552760207,2342985,MSFT,15:45:00
2023-06-23 15:45:00,187.14,187.25,186.50999,186.69,4619137,AAPL,336.28,336.32001,334.67999,185.93982881801492,2447199,MSFT,15:45:00
2023-06-22 15:45:00,186.53999,187.045,186.5,186.97,4789098,AAPL,339.28,340.12,339.20999,188.51485550317878,1881486,MSFT,15:45:00
2023-06-21 15:45:00,184.10001,184.27,183.78999,183.96001,3201897,AAPL,333.70001,334.48999,333.16,185.0962929611564,1349907,MSFT,15:45:00
2023-06-20 15:45:00,185.41499,185.5,184.81,185.02,3948630,AAPL,338.41,339.10999,337.79999,187.63524715196448,2147914,MSFT,15:45:00
2023-06-16 15:45:00,184.735,185.35001,184.27,185.02,5864734,AAPL,343.57999,344.03,341.95001,190.1075948693483,3101134,MSFT,15:45:00
2023-06-15 15:45:00,186.10001,186.37,185.69,186.02,5177787,AAPL,348.44,349.84,347.39999,193.19873015491075,3049612,MSFT,15:45:00
2023-06-14 15:45:00,183.67999,183.97,182.95,183.96001,4330152,AAPL,336.14001,337.35001,335.14001,187.21069609185528,2433164,MSFT,15:45:00
2023-06-13 15:45:00,183.03,183.38,183.02,183.31,3050335,AAPL,333.63,334.48999,333.59,185.53471805755626,1557925,MSFT,15:45:00
2023-06-12 15:45:00,183.22,183.89,183.19,183.84,5526182,AAPL,331.405,332.04999,331.15121,184.19725540952066,2281597,MSFT,15:45:00
2023-06-09 15:45:00,181.04829,181.25999,180.73,181.03999,3940132,AAPL,327.53,327.66,326.23999,181.3669520062229,2032888,MSFT,15:45:00
2023-06-08 15:45:00,180.735,180.84,180.49001,180.53999,3816221,AAPL,325.84,325.84,324.95999,180.48456329813598,1446462,MSFT,15:45:00
2023-06-07 15:45:00,177.84,178.03,177.4239,177.82001,5651191,AAPL,322.98999,323.82001,322.5,179.5078255936579,3408661,MSFT,15:45:00
2023-06-06 15:45:00,179.32001,179.5,179.06,179.16,3759379,AAPL,333.89999,334.25,333.63,185.16843794986792,1360515,MSFT,15:45:00
